Date,Open,High,Low,Close,Voulume
2024. 6. 18 오후 4:00:00,17856.76,17890.52,17796.88,17862.23,
2024. 6. 20 오후 4:00:00,17913.94,17936.79,17650.7,17721.59,
2024. 6. 21 오후 4:00:00,17681.01,17787.34,17620.57,17689.36,
2024. 6. 24 오후 4:00:00,17640.26,17730.12,17494.02,17496.82,
2024. 6. 25 오후 4:00:00,17572.16,17734.35,17546.63,17717.65,
2024. 6. 26 오후 4:00:00,17697.27,17813.55,17687.07,17805.16,
2024. 6. 27 오후 4:00:00,17793.95,17892.78,17765.42,17858.68,
2024. 6. 28 오후 4:00:00,17891.1,18035,17723.83,17732.6,
2024. 7. 1 오후 4:00:00,17773.9,17894.28,17657.64,17879.3,
2024. 7. 2 오후 4:00:00,17808.04,18031.29,17802.24,18028.76,
2024. 7. 3 오후 1:05:00,18016.12,18188.3,18016.12,18188.3,
2024. 7. 5 오후 4:00:00,18200.6,18366.31,18197.13,18352.76,
2024. 7. 8 오후 4:00:00,18371.86,18416.94,18342.6,18403.74,
2024. 7. 9 오후 4:00:00,18465.02,18511.89,18381.6,18429.29,
2024. 7. 10 오후 4:00:00,18512.09,18655.19,18467.58,18647.45,
2024. 7. 11 오후 4:00:00,18659.25,18671.07,18238.78,18283.41,
2024. 7. 12 오후 4:00:00,18303.64,18556.73,18293.6,18398.45,
2024. 7. 15 오후 4:00:00,18485.91,18641.53,18397.83,18472.57,
2024. 7. 16 오후 4:00:00,18534.27,18576.83,18386.07,18509.34,
2024. 7. 17 오후 4:00:00,18188.19,18223.24,17972.87,17996.93,
2024. 7. 18 오후 4:00:00,18119.15,18130.87,17759.54,17871.22,
2024. 7. 19 오후 4:00:00,17835.59,17935.14,17691.43,17726.94,
2024. 7. 22 오후 4:00:00,17923.65,18040.99,17839.76,18007.57,
2024. 7. 23 오후 4:00:00,17982.74,18128.38,17968.1,17997.35,
2024. 7. 24 오후 4:00:00,17733.91,17747.06,17313.52,17342.41,
2024. 7. 25 오후 4:00:00,17352.64,17544.46,17033.96,17181.72,
2024. 7. 26 오후 4:00:00,17331.95,17454.57,17239.99,17357.88,
2024. 7. 29 오후 4:00:00,17444.39,17535.32,17299.83,17370.2,
2024. 7. 30 오후 4:00:00,17424.1,17468.56,17015.38,17147.42,
2024. 7. 31 오후 4:00:00,17499.23,17693.98,17438.6,17599.4,
2024. 8. 1 오후 4:00:00,17647.03,17791.59,17051.42,17194.15,
2024. 8. 2 오후 4:00:00,16780.45,16920.63,16582.79,16776.16,
2024. 8. 5 오후 4:00:00,15712.53,16453.46,15708.54,16200.08,
2024. 8. 6 오후 4:00:00,16261.36,16620.31,16137.65,16366.86,
2024. 8. 7 오후 4:00:00,16622.31,16709.81,16179.53,16195.81,
2024. 8. 8 오후 4:00:00,16408.27,16694.25,16262.93,16660.02,
2024. 8. 9 오후 4:00:00,16636.52,16789.22,16574.58,16745.3,
2024. 8. 12 오후 4:00:00,16793.64,16895.79,16699.39,16780.61,
2024. 8. 13 오후 4:00:00,16944.74,17192.79,16943.95,17187.61,
2024. 8. 14 오후 4:00:00,17227.64,17260.73,17032.17,17192.6,
2024. 8. 15 오후 4:00:00,17394.54,17602.72,17375.41,17594.5,
2024. 8. 16 오후 4:00:00,17516.4,17674.65,17502.83,17631.72,
2024. 8. 19 오후 4:00:00,17649.74,17877.44,17585.58,17876.77,
2024. 8. 20 오후 4:00:00,17849.09,17932.53,17758.2,17816.94,
2024. 8. 21 오후 4:00:00,17840.51,17963.07,17790.98,17918.99,
2024. 8. 22 오후 4:00:00,17993.72,18017.69,17589.15,17619.35,
2024. 8. 23 오후 4:00:00,17772.73,17941.27,17700.27,17877.79,
2024. 8. 26 오후 4:00:00,17867.85,17909.09,17645.69,17725.77,
2024. 8. 27 오후 4:00:00,17655.52,17789.72,17573.37,17754.82,
2024. 8. 28 오후 4:00:00,17738.8,17759.94,17439.4,17556.03,
2024. 8. 29 오후 4:00:00,17610.57,17789.21,17482.6,17516.43,
2024. 8. 30 오후 4:00:00,17650.49,17720.38,17498.79,17713.62,
2024. 9. 3 오후 4:00:00,17585.45,17585.45,17057.79,17136.3,
2024. 9. 4 오후 4:00:00,17015.71,17232.65,16984.67,17084.3,
2024. 9. 5 오후 4:00:00,17063.24,17295.58,17035.07,17127.66,
2024. 9. 6 오후 4:00:00,17137.62,17166.54,16668.57,16690.83,
2024. 9. 9 오후 4:00:00,16835.67,16923.28,16732.84,16884.6,
2024. 9. 10 오후 4:00:00,16949.64,17036.07,16801.13,17025.88,
2024. 9. 11 오후 4:00:00,17061.41,17420.23,16787.84,17395.53,
2024. 9. 12 오후 4:00:00,17413.89,17605.72,17338.32,17569.68,
2024. 9. 13 오후 4:00:00,17575.26,17719.14,17564.61,17683.98,
2024. 9. 16 오후 4:00:00,17573.7,17618.4,17480.66,17592.13,
2024. 9. 17 오후 4:00:00,17707.02,17781.74,17544.64,17628.06,
2024. 9. 18 오후 4:00:00,17663.38,17832.7,17556.43,17573.3,
2024. 9. 19 오후 4:00:00,17980.89,18099.93,17909.75,18013.98,
2024. 9. 20 오후 4:00:00,17999.35,18024.34,17835.64,17948.32,
2024. 9. 23 오후 4:00:00,17994.91,18021.58,17936.37,17974.27,
2024. 9. 24 오후 4:00:00,18046.44,18091.96,17863.38,18074.52,
2024. 9. 25 오후 4:00:00,18050.36,18155.04,18040.62,18082.21,
2024. 9. 26 오후 4:00:00,18327.34,18327.34,18071.74,18190.29,
2024. 9. 27 오후 4:00:00,18228.78,18238.28,18069.18,18119.59,
2024. 9. 30 오후 4:00:00,18069.83,18198.16,17997.56,18189.17,
2024. 10. 1 오후 4:00:00,18154.94,18162.72,17779.77,17910.36,
2024. 10. 2 오후 4:00:00,17867.12,17978.58,17767.79,17925.12,
2024. 10. 3 오후 4:00:00,17859.49,18011.25,17826.42,17918.48,
2024. 10. 4 오후 4:00:00,18130.42,18145.28,17952.3,18137.85,
2024. 10. 7 오후 4:00:00,18080.12,18096.33,17900.04,17923.9,
2024. 10. 8 오후 4:00:00,18017.93,18203.04,17989.7,18182.92,
2024. 10. 9 오후 4:00:00,18179.22,18302.05,18133.02,18291.62,
2024. 10. 10 오후 4:00:00,18200.62,18333.39,18154.18,18282.05,
2024. 10. 11 오후 4:00:00,18217.73,18375.53,18208.44,18342.94,
2024. 10. 14 오후 4:00:00,18426.66,18547.92,18423.6,18502.69,
2024. 10. 15 오후 4:00:00,18515.97,18564.25,18252.52,18315.59,
2024. 10. 16 오후 4:00:00,18333.29,18383.11,18214.96,18367.08,
2024. 10. 17 오후 4:00:00,18537.21,18541.46,18368.79,18373.61,
2024. 10. 18 오후 4:00:00,18466.01,18524.33,18452.58,18489.55,
2024. 10. 21 오후 4:00:00,18456.48,18543.58,18377.63,18540.01,
2024. 10. 22 오후 4:00:00,18451.86,18620.71,18413.47,18573.13,
2024. 10. 23 오후 4:00:00,18502.06,18509.19,18146.61,18276.65,
2024. 10. 24 오후 4:00:00,18384.16,18435.37,18305.42,18415.49,
2024. 10. 25 오후 4:00:00,18512.58,18690.01,18487.06,18518.61,
2024. 10. 28 오후 4:00:00,18648.25,18671.01,18563.02,18567.19,
2024. 10. 29 오후 4:00:00,18576.09,18753.19,18509.59,18712.75,
2024. 10. 30 오후 4:00:00,18731.69,18785.5,18598.24,18607.93,
2024. 10. 31 오후 4:00:00,18427.31,18427.31,18083.95,18095.15,
2024. 11. 1 오후 4:00:00,18189.67,18363.94,18181.53,18239.92,
2024. 11. 4 오후 4:00:00,18220.43,18308.3,18112.83,18179.98,
2024. 11. 5 오후 4:00:00,18250.71,18449.68,18250.71,18439.17,
2024. 11. 6 오후 4:00:00,18772.76,19000.5,18730.21,18983.47,
2024. 11. 7 오후 4:00:00,19084.43,19301.7,19084.43,19269.46,
2024. 11. 8 오후 4:00:00,19255.14,19318.56,19224.43,19286.78,
2024. 11. 11 오후 4:00:00,19355.34,19366.07,19193.29,19298.76,
2024. 11. 12 오후 4:00:00,19289.81,19343.05,19168.52,19281.4,
2024. 11. 13 오후 4:00:00,19286.46,19358.48,19191.13,19230.72,
2024. 11. 14 오후 4:00:00,19256.09,19275.8,19073.39,19107.65,
2024. 11. 15 오후 4:00:00,19107.65,18936.75,18598.87,18680.12,
2024. 11. 18 오후 4:00:00,18717.93,18865.28,18672.3,18791.81,
2024. 11. 19 오후 4:00:00,18699.71,18992.08,18689.83,18987.47,
2024. 11. 20 오후 4:00:00,18971.31,18974.91,18724.39,18966.14,
2024. 11. 21 오후 4:00:00,19072.78,19110.89,18714.06,18972.42,
2024. 11. 22 오후 4:00:00,18966.32,19025.77,18899.48,19003.65,
2024. 11. 25 오후 4:00:00,19140.59,19208.68,18969.35,19054.84,
2024. 11. 26 오후 4:00:00,19109.08,19184.4,19100.73,19175.58,
2024. 11. 27 오후 4:00:00,19132.99,19133.11,18937.2,19060.48,
2024. 11. 29 오후 1:05:00,19087.47,19245.49,19066.52,19218.17,
2024. 12. 2 오후 4:00:00,19255.43,19436.92,19255.43,19403.95,
2024. 12. 3 오후 4:00:00,19364.34,19486.15,19340.41,19480.91,
2024. 12. 4 오후 4:00:00,19587.48,19741.76,19575.4,19735.12,
2024. 12. 5 오후 4:00:00,19756.4,19790.03,19688.59,19700.72,
2024. 12. 6 오후 4:00:00,19743.96,19863.15,19734.42,19859.77,
2024. 12. 9 오후 4:00:00,19824.09,19872.79,19698.05,19736.69,
2024. 12. 10 오후 4:00:00,19796.39,19887.08,19641.34,19687.24,
2024. 12. 11 오후 4:00:00,19832.96,20055.93,19830.64,20034.89,
2024. 12. 12 오후 4:00:00,19947.34,20018.24,19897.38,19902.84,
2024. 12. 13 오후 4:00:00,19995.18,20061.65,19817.47,19926.72,
2024. 12. 16 오후 4:00:00,20016.12,20204.58,19988.12,20173.89,
2024. 12. 17 오후 4:00:00,20095.62,20148.83,20004.73,20109.06,
2024. 12. 18 오후 4:00:00,20114.98,20179.77,19336.59,19392.69,
2024. 12. 19 오후 4:00:00,19565.66,19623.02,19357.76,19372.77,
2024. 12. 20 오후 4:00:00,19190.04,19758.61,19168.38,19572.6,
2024. 12. 23 오후 4:00:00,19641.05,19772.1,19504.68,19764.88,
2024. 12. 24 오후 1:05:00,19818.48,20031.13,19813.76,20031.13,
2024. 12. 26 오후 4:00:00,19979.25,20070.08,19888.11,20020.36,
2024. 12. 27 오후 4:00:00,19896.77,19904.77,19553.4,19722.03,
2024. 12. 30 오후 4:00:00,19460.41,19622.93,19342.51,19486.79,
2024. 12. 31 오후 4:00:00,19551.36,19563.72,19283.41,19310.79,
2025. 1. 2 오후 4:00:00,19403.9,19517.87,19117.59,19280.79,
2025. 1. 3 오후 4:00:00,19395.51,19638.66,19379.57,19621.68,
2025. 1. 6 오후 4:00:00,19851.99,20007.95,19785,19864.98,
2025. 1. 7 오후 4:00:00,19938.08,19940.21,19421.02,19489.68,
2025. 1. 8 오후 4:00:00,19469.37,19544.51,19308.54,19478.88,
2025. 1. 10 오후 4:00:00,19312.26,19315.11,19018.75,19161.63,
2025. 1. 13 오후 4:00:00,18903.66,19099.97,18831.91,19088.1,
2025. 1. 14 오후 4:00:00,19207.75,19273.14,18926.6,19044.39,
2025. 1. 15 오후 4:00:00,19350.31,19548.9,19299.32,19511.23,
2025. 1. 16 오후 4:00:00,19573.87,19579.85,19335.68,19338.29,
2025. 1. 17 오후 4:00:00,19655.55,19709.64,19543.32,19630.2,
2025. 1. 21 오후 4:00:00,19734.39,19789.63,19551.17,19756.78,
2025. 1. 22 오후 4:00:00,19903.05,20068.52,19903.05,20009.34,
2025. 1. 23 오후 4:00:00,19906.99,20053.68,19892.55,20053.68,
2025. 1. 24 오후 4:00:00,20087.11,20118.61,19897.13,19954.3,
2025. 1. 27 오후 4:00:00,19234.04,19514.35,19204.95,19341.83,
2025. 1. 28 오후 4:00:00,19418.22,19759.43,19294.62,19733.59,
2025. 1. 29 오후 4:00:00,19695.68,19699.82,19479.51,19632.32,
2025. 1. 30 오후 4:00:00,19697.53,19785.79,19483.83,19681.75,
2025. 1. 31 오후 4:00:00,19832.33,19969.17,19575.21,19627.44,
2025. 2. 3 오후 4:00:00,19215.38,19502.13,19141.15,19391.96,
2025. 2. 4 오후 4:00:00,19422.17,19666.44,19408.18,19654.02,
2025. 2. 5 오후 4:00:00,19533.05,19696.94,19498.9,19692.33,
2025. 2. 6 오후 4:00:00,19725.83,19793.36,19654.11,19791.99,
2025. 2. 7 오후 4:00:00,19774.87,19862.54,19489.36,19523.4,
2025. 2. 10 오후 4:00:00,19668.18,19772.04,19650.79,19714.27,
2025. 2. 11 오후 4:00:00,19602.11,19731.93,19579.77,19643.86,
2025. 2. 12 오후 4:00:00,19436.51,19682.51,19415.48,19649.95,
2025. 2. 13 오후 4:00:00,19696.92,19952.17,19675.87,19945.64,
2025. 2. 14 오후 4:00:00,19956.82,20045.76,19932.15,20026.77,
2025. 2. 18 오후 4:00:00,20090.55,20110.12,19909.74,20041.26,
2025. 2. 19 오후 4:00:00,19994.5,20099.39,19928.89,20056.25,
2025. 2. 20 오후 4:00:00,20029.19,20041.15,19795.02,19962.36,
2025. 2. 21 오후 4:00:00,20006.69,20016.66,19510.91,19524.01,
2025. 2. 24 오후 4:00:00,19590.85,19644.23,19275.46,19286.93,
2025. 2. 25 오후 4:00:00,19242.61,19256.35,18871.52,19026.39,
2025. 2. 26 오후 4:00:00,19109.32,19286.02,18966.46,19075.26,
2025. 2. 27 오후 4:00:00,19212.36,19242.69,18535.22,18544.42,
2025. 2. 28 오후 4:00:00,18477.17,18861.33,18372.99,18847.28,
2025. 3. 3 오후 4:00:00,18923.36,18992.3,18216.63,18350.19,
2025. 3. 4 오후 4:00:00,18176.43,18589.49,17956.6,18285.16,
2025. 3. 5 오후 4:00:00,18312.97,18604.47,18144.73,18552.73,
2025. 3. 6 오후 4:00:00,18204.53,18439.24,17980.39,18069.26,
2025. 3. 7 오후 4:00:00,18029.85,18243.58,17768.59,18196.22,
2025. 3. 10 오후 4:00:00,17840.32,17868.08,17291.82,17468.32,
2025. 3. 11 오후 4:00:00,17443.09,17687.4,17238.24,17436.1,
2025. 3. 12 오후 4:00:00,17711.41,17800.1,17436.27,17648.45,
2025. 3. 13 오후 4:00:00,17598.56,17621.91,17239.44,17303.01,
2025. 3. 14 오후 4:00:00,17523.3,17773.48,17491.08,17754.09,
2025. 3. 17 오후 4:00:00,17722.54,17925.94,17645.87,17808.66,
2025. 3. 18 오후 4:00:00,17662.57,17682.92,17431.67,17504.12,
2025. 3. 19 오후 4:00:00,17590.12,17917.54,17533.94,17750.79,
2025. 3. 20 오후 4:00:00,17586.06,17903.2,17576.82,17691.63,
2025. 3. 21 오후 4:00:00,17519.84,17798.06,17474.81,17784.05,
2025. 3. 24 오후 4:00:00,18046.19,18210.05,18030.68,18188.59,
2025. 3. 25 오후 4:00:00,18207.97,18281.13,18170.42,18271.86,
2025. 3. 26 오후 4:00:00,18217.33,18236.55,17837.26,17899.02,
2025. 3. 27 오후 4:00:00,17811.24,17988.02,17743.8,17804.03,
2025. 3. 28 오후 4:00:00,17722.09,17763.28,17283.06,17322.99,
2025. 3. 31 오후 4:00:00,17045.44,17334.98,16854.37,17299.29,
2025. 4. 1 오후 4:00:00,17221.55,17506.59,17149.36,17449.89,
2025. 4. 2 오후 4:00:00,17207.01,17716.52,17181.27,17601.05,
2025. 4. 3 오후 4:00:00,16790.53,16889.34,16533.04,16550.61,
2025. 4. 4 오후 4:00:00,16045.6,16128.16,15575.68,15587.79,
2025. 4. 7 오후 4:00:00,14978.03,16292.28,14784.03,15603.26,
2025. 4. 8 오후 4:00:00,16181.04,16316.51,15053.39,15267.91,
2025. 4. 9 오후 4:00:00,15295.44,17202.94,15270.28,17124.97,
2025. 4. 10 오후 4:00:00,16635.45,16712.37,15894.27,16387.31,
2025. 4. 11 오후 4:00:00,16358.53,16753.41,16228.04,16724.46,
2025. 4. 14 오후 4:00:00,17120.44,17136.56,16661.26,16831.48,
2025. 4. 15 오후 4:00:00,16842.39,16979.96,16753.22,16823.17,
2025. 4. 16 오후 4:00:00,16499.69,16600.37,16066.46,16307.16,
2025. 4. 17 오후 4:00:00,16399.97,16408.51,16181.17,16286.45,
2025. 4. 21 오후 4:00:00,16052.76,16066.79,15685.33,15870.9,
2025. 4. 22 오후 4:00:00,16079.94,16410.56,16038.73,16300.42,
2025. 4. 23 오후 4:00:00,16880.29,17029.86,16642.66,16708.05,
2025. 4. 24 오후 4:00:00,16754.76,17174.35,16744.97,17166.04,
2025. 4. 25 오후 4:00:00,17182.11,17404.49,17110.72,17382.94,
2025. 4. 28 오후 4:00:00,17390.93,17467.35,17128.71,17366.13,
2025. 4. 29 오후 4:00:00,17270.76,17500.42,17256.2,17461.32,
2025. 4. 30 오후 4:00:00,17099.98,17483.82,16959.53,17446.34,
2025. 5. 1 오후 4:00:00,17793.14,17922.83,17688.11,17710.74,
2025. 5. 2 오후 4:00:00,17868.76,18048.83,17812.04,17977.73,
2025. 5. 5 오후 4:00:00,17817.01,17965.64,17792.08,17844.24,
2025. 5. 6 오후 4:00:00,17623.21,17830.35,17592.88,17689.66,
2025. 5. 7 오후 4:00:00,17706.83,17820.29,17503.01,17738.16,
2025. 5. 8 오후 4:00:00,17920.15,18096,17776,17928.14,
2025. 5. 9 오후 4:00:00,18022.55,18068.9,17853.84,17928.92,
2025. 5. 12 오후 4:00:00,18674.56,18710.22,18472.71,18708.34,
2025. 5. 13 오후 4:00:00,18761.23,19065.96,18745.5,19010.09,
2025. 5. 14 오후 4:00:00,19074.72,19174.55,19023.61,19146.81,
2025. 5. 15 오후 4:00:00,19031.24,19207.22,18967.78,19112.32,
2025. 5. 16 오후 4:00:00,19151.54,19213.42,19038.48,19211.1,
2025. 5. 19 오후 4:00:00,18937.42,19227.22,18937.42,19215.46,
2025. 5. 20 오후 4:00:00,19132.06,19186.69,19015.63,19142.71,
2025. 5. 21 오후 4:00:00,19002.94,19241.41,18799.2,18872.64,
2025. 5. 22 오후 4:00:00,18888.05,19061.11,18840.34,18925.74,
2025. 5. 23 오후 4:00:00,18622.38,18841.52,18599.69,18737.21,
2025. 5. 27 오후 4:00:00,19014.44,19210.95,18961.69,19199.16,
2025. 5. 28 오후 4:00:00,19232.62,19276.83,19084.38,19100.94,
2025. 5. 29 오후 4:00:00,19389.39,19389.39,19091.54,19175.87,
2025. 5. 30 오후 4:00:00,19131.22,19157.78,18847.74,19113.77,
2025. 6. 2 오후 4:00:00,19063.06,19252.71,18985.3,19242.61,
2025. 6. 3 오후 4:00:00,19288.66,19459.28,19224.7,19398.96,
2025. 6. 4 오후 4:00:00,19434.94,19493.45,19359.09,19460.49,
2025. 6. 5 오후 4:00:00,19518.2,19610.51,19226.22,19298.45,
2025. 6. 6 오후 4:00:00,19526.99,19593.18,19464.84,19529.95,
2025. 6. 9 오후 4:00:00,19573.14,19637.56,19531.1,19591.24,
2025. 6. 10 오후 4:00:00,19620.11,19730.38,19539.09,19714.99,
2025. 6. 11 오후 4:00:00,19779.36,19800.46,19551.35,19615.88,
2025. 6. 12 오후 4:00:00,19578.87,19690.61,19553.56,19662.49,
2025. 6. 13 오후 4:00:00,19450.93,19591.87,19367.42,19406.83,
2025. 6. 16 오후 4:00:00,19550.75,19733.31,19550.75,19701.21,
2025. 6. 17 오후 4:00:00,19627.08,19666.56,19485.44,19521.09,
2025. 6. 18 오후 4:00:00,19526.92,19660.77,19489.56,19546.27,
2025. 6. 20 오후 4:00:00,19639.41,19696.11,19380.58,19447.41,
2025. 6. 23 오후 4:00:00,19427.01,19643.7,19334.98,19630.97,
2025. 6. 24 오후 4:00:00,19809.62,19946.72,19795.29,19912.53,
2025. 6. 25 오후 4:00:00,20013.95,20052.78,19918.08,19973.55,
2025. 6. 26 오후 4:00:00,20062.19,20187.15,19982.48,20167.91,
2025. 6. 27 오후 4:00:00,20217.26,20311.51,20095.05,20273.46,
2025. 6. 30 오후 4:00:00,20360.15,20418.31,20266.36,20369.73,
2025. 7. 1 오후 4:00:00,20290.61,20339.05,20105.42,20202.89,
2025. 7. 2 오후 4:00:00,20184.37,20397.22,20181.74,20393.13,
2025. 7. 3 오후 1:05:00,20497.66,20624.51,20480.22,20601.1,
2025. 7. 7 오후 4:00:00,20490.55,20511.82,20323.02,20412.52,
2025. 7. 8 오후 4:00:00,20466.93,20480.89,20377.36,20418.46,
2025. 7. 9 오후 4:00:00,20522.09,20645.41,20486.38,20611.34,
2025. 7. 10 오후 4:00:00,20636.48,20655.39,20495.14,20630.67,
2025. 7. 11 오후 4:00:00,20562.88,20647.97,20509.75,20585.53,
2025. 7. 14 오후 4:00:00,20592.56,20672.34,20492.63,20640.33,
2025. 7. 15 오후 4:00:00,20822.76,20836.04,20670.58,20677.8,
2025. 7. 16 오후 4:00:00,20717.81,20751.05,20507.06,20730.49,
2025. 7. 17 오후 4:00:00,20760.32,20911.83,20735.55,20885.65,
2025. 7. 18 오후 4:00:00,20959.57,20980.56,20846.12,20895.66,
2025. 7. 21 오후 4:00:00,20960.33,21077.37,20957.44,20974.18,
2025. 7. 22 오후 4:00:00,20982.21,20985.34,20750.9,20892.69,
2025. 7. 23 오후 4:00:00,20966.47,21023.85,20870.67,21020.02,
2025. 7. 24 오후 4:00:00,21083.82,21113.1,21001.68,21057.96,
2025. 7. 25 오후 4:00:00,21059.94,21159.8,21036.85,21108.32,
2025. 7. 28 오후 4:00:00,21176.4,21202.18,21122.12,21178.58,
2025. 7. 29 오후 4:00:00,21286.73,21303.96,21081.69,21098.29,
2025. 7. 30 오후 4:00:00,21140.4,21230.88,21016.92,21129.67,
2025. 7. 31 오후 4:00:00,21129.67,21457.48,21078.67,21122.45,
2025. 8. 1 오후 4:00:00,20830.64,20865.63,20560.17,20650.13,
2025. 8. 4 오후 4:00:00,20853.91,21055.24,20833.86,21053.58,
2025. 8. 5 오후 4:00:00,21092.1,21138.72,20893.29,20916.55,
2025. 8. 6 오후 4:00:00,20955.22,21183.88,20937.49,21169.42,
2025. 8. 7 오후 4:00:00,21325.01,21408.15,21090.05,21242.7,
2025. 8. 8 오후 4:00:00,21316.37,21464.53,21284.97,21450.02,
2025. 8. 11 오후 4:00:00,21459.65,21549.73,21346.62,21385.4,
2025. 8. 12 오후 4:00:00,21507.44,21689.68,21386.25,21681.9,
2025. 8. 13 오후 4:00:00,21764.55,21803.75,21645.14,21713.14,
2025. 8. 14 오후 4:00:00,21649.21,21766.29,21627.13,21710.67,
2025. 8. 15 오후 4:00:00,21709.34,21716.18,21567.46,21622.98,
2025. 8. 18 오후 4:00:00,21616.82,21651.5,21559.33,21629.77,
2025. 8. 19 오후 4:00:00,21607.45,21610.24,21277.71,21314.95,
2025. 8. 20 오후 4:00:00,21269.67,21269.67,20905.99,21172.86,
2025. 8. 21 오후 4:00:00,21112.52,21198.76,21013.53,21100.31,
2025. 8. 22 오후 4:00:00,21139.83,21545.43,21092.36,21496.54,
2025. 8. 25 오후 4:00:00,21466.47,21572.18,21400.09,21449.29,
2025. 8. 26 오후 4:00:00,21443.63,21550.93,21389.1,21544.27,
2025. 8. 27 오후 4:00:00,21526.33,21616.17,21476.3,21590.14,
2025. 8. 28 오후 4:00:00,21619.27,21742.46,21534.94,21705.16,
2025. 8. 29 오후 4:00:00,21630.33,21631.15,21397.98,21455.55,
2025. 9. 2 오후 4:00:00,21086.58,21293.69,21033.05,21279.63,
2025. 9. 3 오후 4:00:00,21461.63,21553.98,21370.98,21497.73,
2025. 9. 4 오후 4:00:00,21539.91,21711.96,21469.4,21707.69,
2025. 9. 5 오후 4:00:00,21860.44,21878.81,21534.73,21700.39,
2025. 9. 8 오후 4:00:00,21806.22,21885.62,21776.24,21798.7,
2025. 9. 9 오후 4:00:00,21858.17,21891.42,21731.48,21879.49,
2025. 9. 10 오후 4:00:00,21980.6,22000.97,21810.84,21886.06,
2025. 9. 11 오후 4:00:00,21977.52,22059.71,21908.81,22043.08,
2025. 9. 12 오후 4:00:00,22078.63,22182.34,22031.62,22141.1,
2025. 9. 15 오후 4:00:00,22243.2,22352.25,22233,22348.75,
2025. 9. 16 오후 4:00:00,22397.5,22397.5,22308.78,22333.96,
2025. 9. 17 오후 4:00:00,22333.02,22339.54,22058.92,22261.33,
2025. 9. 18 오후 4:00:00,22439.11,22540.93,22358.49,22470.73,
2025. 9. 19 오후 4:00:00,22554.32,22645.11,22497.71,22631.48,
2025. 9. 22 오후 4:00:00,22606.59,22801.9,22590.86,22788.98,
2025. 9. 23 오후 4:00:00,22782.72,22785.13,22539.04,22573.47,
2025. 9. 24 오후 4:00:00,22656.02,22657.45,22397,22497.86,
2025. 9. 25 오후 4:00:00,22318.77,22456.78,22185.87,22384.7,
2025. 9. 26 오후 4:00:00,22403.27,22488.18,22285.44,22484.07,
2025. 9. 29 오후 4:00:00,22605.3,22704.9,22536.06,22591.15,
2025. 9. 30 오후 4:00:00,22580.36,22671.39,22493.96,22660.01,
2025. 10. 1 오후 4:00:00,22530.95,22782.58,22516.74,22755.16,
2025. 10. 2 오후 4:00:00,22885.91,22900.6,22729.75,22844.05,
2025. 10. 3 오후 4:00:00,22886.16,22925.43,22695.82,22780.51,
2025. 10. 6 오후 4:00:00,22894.35,22991.72,22827.56,22941.67,
2025. 10. 7 오후 4:00:00,22972.37,23006.07,22718.76,22788.36,
2025. 10. 8 오후 4:00:00,22852.32,23045.14,22845.42,23043.38,
2025. 10. 9 오후 4:00:00,23045.33,23062.62,22899.16,23024.63,
2025. 10. 10 오후 4:00:00,23043.52,23119.91,22193.07,22204.43,
2025. 10. 13 오후 4:00:00,22578.67,22718.75,22499.49,22694.61,
2025. 10. 14 오후 4:00:00,22388.04,22691.07,22213.73,22521.7,
2025. 10. 15 오후 4:00:00,22738.5,22841.69,22427.79,22670.08,
2025. 10. 16 오후 4:00:00,22764.4,22886.87,22404.69,22562.54,
2025. 10. 17 오후 4:00:00,22489.82,22736.01,22396.65,22679.98,
2025. 10. 20 오후 4:00:00,22844.82,23031.87,22841,22990.54,
2025. 10. 21 오후 4:00:00,22984.55,23010.35,22894.42,22953.67,
2025. 10. 22 오후 4:00:00,22940.79,22978.4,22514.08,22740.4,
2025. 10. 23 오후 4:00:00,22751.33,22983.46,22732.18,22941.8,
2025. 10. 24 오후 4:00:00,23143.23,23261.26,23127.96,23204.87,
2025. 10. 27 오후 4:00:00,23537.32,23658.66,23493.96,23637.46,
2025. 10. 28 오후 4:00:00,23766.46,23901.36,23675.19,23827.49,
2025. 10. 29 오후 4:00:00,23987.29,24019.99,23764,23958.47,
2025. 10. 30 오후 4:00:00,23793.08,23846.13,23578.47,23581.14,
2025. 10. 31 오후 4:00:00,23941.78,23946.23,23628.83,23724.96,
2025. 11. 3 오후 4:00:00,23951.91,23976.84,23764.87,23834.72,
2025. 11. 4 오후 4:00:00,23458.21,23644.15,23333.32,23348.64,
2025. 11. 5 오후 4:00:00,23358.08,23636.53,23286.87,23499.8,
2025. 11. 6 오후 4:00:00,23461.29,23469.55,23011.06,23053.99,
2025. 11. 7 오후 4:00:00,22892.92,23009.92,22563.42,23004.54,
2025. 11. 10 오후 4:00:00,23354.85,23569.62,23290.05,23527.17,
2025. 11. 11 오후 4:00:00,23407.72,23508.44,23315.28,23468.3,
2025. 11. 12 오후 4:00:00,23563.84,23564.09,23278.3,23406.46,
2025. 11. 13 오후 4:00:00,23262.65,23264.27,22796.07,22870.36,
2025. 11. 14 오후 4:00:00,22544.73,23073.18,22436.79,22900.59,
2025. 11. 17 오후 4:00:00,22788.32,23044.55,22559.51,22708.08,
2025. 11. 18 오후 4:00:00,22565.91,22643.01,22231.15,22432.85,
2025. 11. 19 오후 4:00:00,22459.27,22821.24,22385.22,22564.23,
